id,event,date,fighter_name,fighter_weight,fighter_height,fighter_reach,fighter_dob,fighter_kd_differential,fighter_str_differential,fighter_td_differential,fighter_sub_differential,fighter_winrate,fighter_winstreak,fighter_totalfights,fighter_totalwins,fighter_record,fighter_titlefights,fighter_opponentexp,opponent_name,opponent_weight,opponent_height,opponent_reach,opponent_dob,opponent_kd_differential,opponent_str_differential,opponent_td_differential,opponent_sub_differential,opponent_winrate,opponent_winstreak,opponent_totalfights,opponent_totalwins,opponent_record,opponent_titlefights,opponent_opponentexp,result,method,round,time
5034,UFC Fight Night: Hunt vs. Oleinik,"Sep. 15, 2018",Mark Hunt,265 lbs.,"5' 10""","72""","Mar 23, 1974",0.2962962962962963,0.4074074074074074,-1,-0.4444444444444444,0.48148148148148145,0,27,13,13-14-1 (1 NC),2,0.613754266951198,Aleksei Oleinik,240 lbs.,"6' 2""","80""","Jun 20, 1977",0,-1,0,1,0.7142857142857143,1,7,5,60-17-1,0,0.6305396869644159,loss,SUB,1,4:26
5035,UFC Fight Night: Dos Santos vs. Tuivasa,"Dec. 01, 2018",Mark Hunt,265 lbs.,"5' 10""","72""","Mar 23, 1974",0.2857142857142857,0.5,-1,-0.4642857142857143,0.4642857142857143,0,28,13,13-14-1 (1 NC),2,0.6173446757845735,Justin Willis,264 lbs.,"6' 1""","78""","Jul 19, 1987",0.6666666666666666,10,1.3333333333333333,0,1.0,3,3,3,8-2-0,0,0.6305396869644159,loss,U-DEC,3,5:00
5036,UFC 15: Collision Course,"Oct. 17, 1997",Alex Hunter,226 lbs.,"5' 9""",--,--,0,6,1,0,1.0,1,1,1,2-0-0,0,0.0,Harry Moskowitz,,,,,,,,,,,,,,,,win,S-DEC,1,12:00
5037,UFC 169: Barao vs Faber 2,"Feb. 01, 2014",Al Iaquinta,155 lbs.,"5' 10""","70""","Apr 30, 1987",0,17.666666666666668,0.6666666666666666,-0.3333333333333333,0.6666666666666666,2,3,2,14-7-1,1,0.5833333333333334,Kevin Lee,,,,,,,,,,,,,,,,win,U-DEC,3,5:00
5038,UFC Fight Night: Rockhold vs Bisping,"Nov. 07, 2014",Al Iaquinta,155 lbs.,"5' 10""","70""","Apr 30, 1987",0.3333333333333333,17.333333333333332,0.3333333333333333,-0.16666666666666666,0.6666666666666666,1,6,4,14-7-1,1,0.41865079365079366,Ross Pearson,155 lbs.,"5' 8""","69""","Sep 26, 1984",0.15384615384615385,11.923076923076923,-0.07692307692307693,-0.07692307692307693,0.6153846153846154,1,13,8,20-16-0 (1 NC),1,0.5978403296050355,win,KO/TKO,2,1:39
5039,UFC 183: Silva vs Diaz,"Jan. 31, 2015",Al Iaquinta,155 lbs.,"5' 10""","70""","Apr 30, 1987",0.5714285714285714,16.428571428571427,0.2857142857142857,-0.14285714285714285,0.7142857142857143,2,7,5,14-7-1,1,0.4467556253270539,Joe Lauzon,155 lbs.,"5' 10""","71""","May 22, 1984",-0.11764705882352941,-16.294117647058822,0.6470588235294118,1.2352941176470589,0.6470588235294118,2,17,11,28-16-0,0,0.5978403296050355,win,KO/TKO,2,3:34
5040,UFC Fight Night: Mendes vs Lamas,"Apr. 04, 2015",Al Iaquinta,155 lbs.,"5' 10""","70""","Apr 30, 1987",0.625,17.75,0.375,-0.125,0.75,3,8,6,14-7-1,1,0.4717935251023486,Jorge Masvidal,170 lbs.,"5' 11""","74""","Nov 12, 1984",-0.08333333333333333,17,1.3333333333333333,0.08333333333333333,0.8333333333333334,3,12,10,35-17-0,1,0.5978403296050355,win,S-DEC,3,5:00
5041,UFC Fight Night: Swanson vs. Lobov,"Apr. 22, 2017",Al Iaquinta,155 lbs.,"5' 10""","70""","Apr 30, 1987",0.5555555555555556,12.666666666666666,0.3333333333333333,-0.1111111111111111,0.7777777777777778,4,9,7,14-7-1,1,0.5119646149057914,Diego Sanchez,170 lbs.,"5' 10""","72""","Dec 31, 1981",0.07142857142857142,-2.4642857142857144,0.14285714285714285,0.42857142857142855,0.6785714285714286,1,28,19,31-13-0,2,0.5978403296050355,win,KO/TKO,1,1:38
5042,UFC 223: Khabib vs. Iaquinta,"Apr. 07, 2018",Al Iaquinta,155 lbs.,"5' 10""","70""","Apr 30, 1987",0.7,12.2,0.3,-0.1,0.8,5,10,8,14-7-1,1,0.5286252962723551,Khabib Nurmagomedov,155 lbs.,"5' 10""","70""","Sep 20, 1988",0.2222222222222222,31.666666666666668,4.555555555555555,0.3333333333333333,1.0,9,9,9,29-0-0,0,0.5978403296050355,loss,U-DEC,5,5:00
5043,UFC Fight Night: Lee vs. Iaquinta,"Dec. 15, 2018",Al Iaquinta,155 lbs.,"5' 10""","70""","Apr 30, 1987",0.6363636363636364,2.6363636363636362,-0.2727272727272727,-0.18181818181818182,0.7272727272727273,0,11,8,14-7-1,2,0.5714775420657774,Kevin Lee,170 lbs.,"5' 9""","77""","Sep 04, 1992",-0.15384615384615385,12.153846153846153,2,0.23076923076923078,0.7692307692307693,1,13,10,18-8-0,1,0.5978403296050355,win,U-DEC,5,5:00
5044,UFC Fight Night: Figueiredo vs. Benavidez 2,"Jul. 18, 2020",Khadis Ibragimov,205 lbs.,"6' 3""","78""","May 21, 1995",0,-10.5,1.5,-0.5,0.0,0,2,0,8-4-0,0,0.2391304347826087,Roman Dolidze,,,,,,,,,,,,,,,,loss,KO/TKO,1,4:15
5045,UFC 253: Adesanya vs. Costa,"Sep. 26, 2020",Khadis Ibragimov,205 lbs.,"6' 3""","78""","May 21, 1995",-0.3333333333333333,-12,1,-0.3333333333333333,0.0,0,3,0,8-4-0,0,0.15942028985507248,Danilo Marques,,,,,,,,,,,,,,,,loss,U-DEC,3,5:00
5046,UFC 225: Whittaker vs. Romero 2,"Jun. 09, 2018",Dan Ige,145 lbs.,"5' 7""","71""","Aug 06, 1991",0.5,-2,0.5,1.5,0.5,0,2,1,17-6-0,0,0.5,Mike Santiago,145 lbs.,"5' 10""","69""","Jul 28, 1989",0.3333333333333333,7,0,-0.3333333333333333,0.3333333333333333,0,3,1,19-12-0,0,0.7186291486291486,win,KO/TKO,1,0:50
5047,UFC Fight Night: Kattar vs. Ige,"Jul. 15, 2020",Dan Ige,145 lbs.,"5' 7""","71""","Aug 06, 1991",0.25,11.25,0.625,0.25,0.875,6,8,7,17-6-0,0,0.7149621212121212,Calvin Kattar,145 lbs.,"5' 11""","72""","Mar 26, 1988",0.5714285714285714,-12,0,0,0.7142857142857143,1,7,5,23-7-0,0,0.7186291486291486,loss,U-DEC,5,5:00
5048,UFC Fight Night: Edwards vs. Muhammad,"Mar. 13, 2021",Dan Ige,145 lbs.,"5' 7""","71""","Aug 06, 1991",0.2222222222222222,7.666666666666667,0.4444444444444444,0.2222222222222222,0.7777777777777778,0,9,7,17-6-0,0,0.7148869648869649,Gavin Tucker,145 lbs.,"5' 6""","66""","Jun 17, 1986",-0.4,1.6,1.6,1,0.8,3,5,4,13-3-0,0,0.7186291486291486,win,KO/TKO,1,0:22
5049,UFC Fight Night: Jung vs. Ige,"Jun. 19, 2021",Dan Ige,145 lbs.,"5' 7""","71""","Aug 06, 1991",0.3,6.9,0.4,0.2,0.8,1,10,8,17-6-0,0,0.7233982683982684,Chan Sung Jung,145 lbs.,"5' 7""","72""","Mar 17, 1987",0.09090909090909091,1.5454545454545454,-0.2727272727272727,0.36363636363636365,0.5454545454545454,0,11,6,17-8-0,1,0.7186291486291486,loss,U-DEC,5,5:00
5050,UFC Fight Night: Strickland vs. Imavov,"Jan. 14, 2023",Dan Ige,145 lbs.,"5' 7""","71""","Aug 06, 1991",0.15384615384615385,3.1538461538461537,-0.5384615384615384,-0.07692307692307693,0.6153846153846154,0,13,8,17-6-0,0,0.7351703851703852,Damon Jackson,145 lbs.,"5' 11""","71""","Aug 08, 1988",-0.1111111111111111,-1.5555555555555556,0.2222222222222222,0.8888888888888888,0.5555555555555556,4,9,5,22-6-1 (1 NC),0,0.7186291486291486,win,KO/TKO,2,4:13
5051,UFC 289: Nunes vs. Aldana,"Jun. 10, 2023",Dan Ige,145 lbs.,"5' 7""","71""","Aug 06, 1991",0.21428571428571427,2.7857142857142856,-0.42857142857142855,-0.07142857142857142,0.6428571428571429,1,14,9,17-6-0,0,0.7223407544836117,Nate Landwehr,145 lbs.,"5' 9""","72""","Jun 06, 1988",-0.5,8.833333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666,3,6,4,17-5-0,0,0.7186291486291486,win,U-DEC,3,5:00
5052,UFC 22: Only One Can be Champion,"Sep. 24, 1999",Valeri Ignatov,170 lbs.,"5' 9""",--,--,0,-21,-1,-1,0.0,0,1,0,1-2-0,0,1.0,Matt Hughes,,,,,,,,,,,,,,,,loss,U-DEC,3,5:00
5053,PRIDE 8,"Nov. 21, 1999",Fabiano Iha,155 lbs.,"5' 8""",--,"Jul 28, 1970",-1,-6,0,2,0.0,0,1,0,9-5-0,0,1.0,Frank Trigg,,,,,,,,,,,,,,,,loss,KO/TKO,1,5:00
5054,UFC 24: First Defense,"Mar. 10, 2000",Fabiano Iha,155 lbs.,"5' 8""",--,"Jul 28, 1970",-1,-17,0,2,0.0,0,2,0,9-5-0,0,0.5,Dave Menne,,,,,,,,,,,,,,,,loss,U-DEC,3,5:00
5055,UFC 29: Defense of the Belts,"Dec. 16, 2000",Fabiano Iha,155 lbs.,"5' 8""",--,"Jul 28, 1970",-0.5,-15.75,0.5,1.25,0.25,1,4,1,9-5-0,0,0.5,Daiju Takase,170 lbs.,"6' 0""",--,"Apr 20, 1978",0,-12,0,0,0.3333333333333333,0,3,1,12-15-2,0,0.2916666666666667,win,KO/TKO,1,2:24
5056,UFC 30: Battle on the Boardwalk,"Feb. 23, 2001",Fabiano Iha,155 lbs.,"5' 8""",--,"Jul 28, 1970",-0.4,-11,0.6,1,0.4,2,5,2,9-5-0,0,0.4666666666666667,Phil Johns,,,,,,,,,,,,,,,,win,SUB,1,1:40
5057,UFC 32: Showdown in the Meadowlands,"Jun. 29, 2001",Fabiano Iha,155 lbs.,"5' 8""",--,"Jul 28, 1970",-0.3333333333333333,-9,0.6666666666666666,1,0.5,3,6,3,9-5-0,0,0.3888888888888889,Caol Uno,155 lbs.,"5' 7""","70""","May 08, 1975",0,0,3,0,0.0,0,1,0,33-19-5,1,0.2916666666666667,loss,KO/TKO,1,1:48
5058,UFC 33: Victory in Vegas,"Sep. 28, 2001",Fabiano Iha,155 lbs.,"5' 8""",--,"Jul 28, 1970",-0.2857142857142857,-8,0.2857142857142857,1,0.42857142857142855,0,7,3,9-5-0,0,0.33333333333333337,Din Thomas,155 lbs.,"5' 9""",--,"Sep 28, 1976",-1,-5,1,0,0.0,0,1,0,26-9-0 (1 NC),0,0.2916666666666667,loss,U-DEC,3,5:00
5059,PRIDE Bushido 12,"Aug. 27, 2006",Seichi Ikemoto,168 lbs.,"5' 11""",--,"Aug 24, 1975",0,-19,0,0,0.0,0,1,0,21-19-5,0,0.6666666666666666,Daisuke Nakamura,154 lbs.,"5' 7""",--,"Jun 10, 1980",0,-6,-4,-2,0.0,0,1,0,28-19-1,0,0.16666666666666666,loss,SUB,1,3:36
5060,DREAM 8: Welterweight Grand Prix 2009 1st Round,"Apr. 05, 2009",Seichi Ikemoto,168 lbs.,"5' 11""",--,"Aug 24, 1975",0,-9,0,-1.5,0.0,0,2,0,21-19-5,0,0.3333333333333333,Marius Zaromskis,,,,,,,,,,,,,,,,loss,U-DEC,2,5:00
5061,DREAM 10: Welterweight Grand Prix 2009 Final Round,"Jul. 20, 2009",Seichi Ikemoto,168 lbs.,"5' 11""",--,"Aug 24, 1975",0,-15.333333333333334,0.6666666666666666,-1,0.0,0,3,0,21-19-5,0,0.2222222222222222,Tarec Saffiedine,,,,,,,,,,,,,,,,loss,U-DEC,2,5:00
5062,UFC Fight Night: Zabit vs. Kattar,"Nov. 09, 2019",Zelim Imadaev,170 lbs.,"6' 0""","76""","Jan 25, 1995",0,17,-6,-3,0.0,0,1,0,8-3-0,0,0.3333333333333333,Danny Roberts,170 lbs.,"6' 1""","74""","Jul 14, 1987",-0.2222222222222222,2.111111111111111,-1.5555555555555556,-0.7777777777777778,0.5555555555555556,0,9,5,18-8-0,0,0.4074074074074074,loss,KO/TKO,2,4:54
5063,UFC Fight Night: Overeem vs. Sakai,"Sep. 05, 2020",Zelim Imadaev,170 lbs.,"6' 0""","76""","Jan 25, 1995",-0.5,4,-3,-1.5,0.0,0,2,0,8-3-0,0,0.4444444444444444,Michel Pereira,170 lbs.,"6' 1""","73""","Oct 06, 1993",0.6666666666666666,0,1.3333333333333333,-0.3333333333333333,0.3333333333333333,0,3,1,28-11-0 (2 NC),0,0.4074074074074074,loss,SUB,3,4:39
5064,PRIDE The Best Vol.2,"Jul. 20, 2002",Yusuke Imamura,220 lbs.,"5' 8""",--,--,0,0,0,-1,0.0,0,1,0,2-6-0,0,0.0,Alistair Overeem,,,,,,,,,,,,,,,,loss,KO/TKO,1,0:44
5065,PRIDE Bushido 2,"Feb. 15, 2004",Yusuke Imamura,220 lbs.,"5' 8""",--,--,-0.5,-3.5,0.5,-0.5,0.0,0,2,0,2-6-0,0,0.0,Mu Bae Choi,,,,,,,,,,,,,,,,loss,SUB,1,4:08
5066,PRIDE Bushido 8,"Jul. 17, 2005",Masakazu Imanari,139 lbs.,"5' 4""",--,"Feb 10, 1976",0,-14,0,0,0.0,0,1,0,36-16-2,0,1.0,Joachim Hansen,,,,,,,,,,,,,,,,loss,KO/TKO,1,2:34
5067,DREAM 7: Featherweight Grand Prix 2009 1st Round,"Mar. 08, 2009",Masakazu Imanari,139 lbs.,"5' 4""",--,"Feb 10, 1976",-0.5,-8.5,0,1,0.0,0,2,0,36-16-2,0,0.5,Atsushi Yamamoto,139 lbs.,"5' 6""",--,"Oct 02, 1980",1,23,2,-1,1.0,1,1,1,19-11-3,0,0.627724358974359,win,S-DEC,2,5:00
5068,DREAM - Fight for Japan,"May. 29, 2011",Masakazu Imanari,139 lbs.,"5' 4""",--,"Feb 10, 1976",-0.5,-14.25,-1,0.75,0.25,0,4,1,36-16-2,0,0.75,Kenji Osawa,135 lbs.,"5' 7""","66""","Nov 04, 1976",-0.16666666666666666,2.5,-2.3333333333333335,0.3333333333333333,0.5,2,6,3,20-11-2,0,0.627724358974359,win,SUB,2,0:58
5069,DREAM - Japan GP Final,"Jul. 16, 2011",Masakazu Imanari,139 lbs.,"5' 4""",--,"Feb 10, 1976",-0.4,-12.4,-0.8,1,0.4,1,5,2,36-16-2,0,0.6799999999999999,Hideo Tokoro,135 lbs.,"5' 7""",--,"Aug 22, 1977",-0.15384615384615385,-2.8461538461538463,-0.46153846153846156,1.5384615384615385,0.5384615384615384,3,13,7,34-29-2,0,0.627724358974359,loss,U-DEC,2,5:00
5070,UFC 268: Usman vs. Covington 2,"Nov. 06, 2021",Nassourdine Imavov,185 lbs.,"6' 3""","75""","Mar 01, 1995",0,26.333333333333332,-0.6666666666666666,1.3333333333333333,0.6666666666666666,1,3,2,12-4-0 (1 NC),0,0.5238095238095238,Edmen Shahbazyan,185 lbs.,"6' 2""","75""","Nov 20, 1997",0.5714285714285714,-4.142857142857143,0.14285714285714285,0.2857142857142857,0.7142857142857143,0,7,5,12-4-0,0,0.631452581032413,win,KO/TKO,2,4:52
5071,UFC Fight Night: Strickland vs. Imavov,"Jan. 14, 2023",Nassourdine Imavov,185 lbs.,"6' 3""","75""","Mar 01, 1995",0,20.8,-0.2,2,0.8,3,5,4,12-4-0 (1 NC),0,0.6,Sean Strickland,185 lbs.,"6' 1""","76""","Feb 27, 1991",0.058823529411764705,19.470588235294116,0.5882352941176471,0.23529411764705882,0.7058823529411765,0,17,12,27-5-0,0,0.631452581032413,loss,U-DEC,5,5:00
5072,UFC Fight Night 4,"Apr. 06, 2006",Brad Imes,265 lbs.,"6' 7""",--,"Mar 13, 1977",-2,-6,2,1,0.0,0,1,0,13-7-0,1,1.0,Dan Christison,,,,,,,,,,,,,,,,loss,SUB,3,3:37
5073,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,"Jul. 06, 2014",Guto Inocente,205 lbs.,"6' 3""",--,"May 29, 1986",0,37,-2,1,1.0,1,1,1,7-4-0,0,0.5,Derrick Lewis,260 lbs.,"6' 3""","79""","Feb 07, 1985",0,17,0,0,1.0,1,1,1,27-11-0 (1 NC),0,0.6481481481481481,loss,KO/TKO,1,3:30
5074,UFC Fight Night: Rockhold vs Bisping,"Nov. 07, 2014",Guto Inocente,205 lbs.,"6' 3""",--,"May 29, 1986",0,18.5,-1.5,0.5,0.5,0,2,1,7-4-0,0,0.75,Anthony Perosh,205 lbs.,"6' 3""","75""","Oct 05, 1972",-0.1111111111111111,-8.88888888888889,0.4444444444444444,0.3333333333333333,0.4444444444444444,0,9,4,15-10-0,0,0.6481481481481481,loss,SUB,1,3:46
5075,PRIDE 5,"Apr. 29, 1999",Enson Inoue,210 lbs.,"5' 10""",--,"Apr 15, 1967",0,0.5,-1,1,1.0,2,2,2,12-8-0,0,0.5,Soichi Nishida,,,,,,,,,,,,,,,,win,SUB,1,0:24
5076,PRIDE Grand Prix 2000 Opening Round,"Jan. 30, 2000",Enson Inoue,210 lbs.,"5' 10""",--,"Apr 15, 1967",0.3333333333333333,1.6666666666666667,-0.6666666666666666,1,1.0,3,3,3,12-8-0,0,0.3333333333333333,Mark Kerr,266 lbs.,"6' 3""",--,"Dec 21, 1968",0.1111111111111111,7.777777777777778,1.4444444444444444,0.4444444444444444,0.8888888888888888,0,9,8,15-11-0 (1 NC),2,0.6698412698412699,loss,U-DEC,1,15:00
5077,PRIDE 10: Return of the Warriors,"Aug. 27, 2000",Enson Inoue,210 lbs.,"5' 10""",--,"Apr 15, 1967",0.25,-4,-1,0.75,0.75,0,4,3,12-8-0,0,0.4722222222222222,Igor Vovchanchyn,205 lbs.,"5' 8""",--,"Aug 06, 1973",0.2,7,-0.9,-0.4,0.8,1,10,8,55-10-0 (1 NC),1,0.6698412698412699,loss,KO/TKO,1,10:00
5078,PRIDE 19: Bad Blood,"Feb. 24, 2002",Enson Inoue,210 lbs.,"5' 10""",--,"Apr 15, 1967",0.3333333333333333,-15.333333333333334,-1,0,0.5,0,6,3,12-8-0,0,0.6148148148148148,Antonio Rodrigo Nogueira,240 lbs.,"6' 3""","77""","Jun 02, 1976",0,14,1.6666666666666667,2,1.0,3,3,3,34-10-1 (1 NC),1,0.6698412698412699,loss,SUB,1,6:17
5079,PRIDE 6,"Jul. 04, 1999",Egan Inoue,190 lbs.,"5' 9""",--,"Jul 04, 1965",0,8,0,1,1.0,1,1,1,13-8-0,0,0.0,Carl Malenko,,,,,,,,,,,,,,,,loss,U-DEC,3,5:00
5080,PRIDE 13: Collision Course,"Mar. 25, 2001",Egan Inoue,190 lbs.,"5' 9""",--,"Jul 04, 1965",0,3.5,-1.5,0.5,0.5,0,2,1,13-8-0,0,0.0,Guy Mezger,200 lbs.,"6' 1""",--,"Jan 01, 1968",-0.1,6.4,-0.3,0.3,0.6,1,10,6,30-14-2,1,0.19999999999999998,loss,KO/TKO,1,2:25
5081,DREAM - Fight for Japan,"May. 29, 2011",Takeshi Inoue,145 lbs.,"5' 8""",--,"Mar 18, 1980",0,13,-7,0,0.0,0,1,0,23-10-0,0,0.6666666666666666,Koichiro Matsumoto,,,,,,,,,,,,,,,,win,KO/TKO,1,6:51
5082,DREAM 17,"Sep. 24, 2011",Takeshi Inoue,145 lbs.,"5' 8""",--,"Mar 18, 1980",0.5,12,-3.5,0,0.5,1,2,1,23-10-0,0,0.3333333333333333,Caol Uno,155 lbs.,"5' 7""","70""","May 08, 1975",-0.21428571428571427,0.6428571428571429,-0.42857142857142855,-0.5714285714285714,0.35714285714285715,1,14,5,33-19-5,2,0.4017857142857143,win,KO/TKO,1,4:18
5083,DREAM - New Year! 2011,"Dec. 31, 2011",Takeshi Inoue,145 lbs.,"5' 8""",--,"Mar 18, 1980",1,10.333333333333334,-2.3333333333333335,0,0.6666666666666666,2,3,2,23-10-0,0,0.3412698412698412,Hiroyuki Takaya,139 lbs.,"5' 6""",--,"Jun 10, 1977",0,-2.4166666666666665,-0.9166666666666666,-0.08333333333333333,0.5833333333333334,1,12,7,21-14-2,3,0.4017857142857143,loss,U-DEC,5,5:00
5084,UFC Fight Night: Cowboy vs. Edwards,"Jun. 23, 2018",Naoki Inoue,125 lbs.,"5' 9""","71""","Jun 14, 1997",0,32,-2,5,1.0,1,1,1,11-1-0,0,0.0,Matt Schnell,125 lbs.,"5' 8""","70""","Jan 15, 1990",-0.3333333333333333,-8,-1.3333333333333333,0.3333333333333333,0.3333333333333333,1,3,1,16-7-0 (1 NC),0,0.16666666666666666,loss,S-DEC,3,5:00
5085,UFC 54: Boiling Point,"Aug. 20, 2005",James Irvin,205 lbs.,"6' 2""","75""","Sep 12, 1978",-1,-7,-1,0,0.0,0,1,0,17-10-0 (2 NC),0,0.5,Terry Martin,,,,,,,,,,,,,,,,win,KO/TKO,2,0:09
5086,Strikeforce - Revenge,"Jun. 09, 2006",James Irvin,205 lbs.,"6' 2""","75""","Sep 12, 1978",0,-3.3333333333333335,-1.6666666666666667,-0.6666666666666666,0.3333333333333333,0,3,1,17-10-0 (2 NC),0,0.27777777777777773,Bobby Southworth,205 lbs.,"6' 2""",--,"Dec 16, 1969",-0.5,-2,-0.5,-0.5,0.0,0,2,0,10-6-0 (1 NC),0,0.3484848484848485,nc,CNC,1,0:17
5087,UFC 65: Bad Intentions,"Nov. 18, 2006",James Irvin,205 lbs.,"6' 2""","75""","Sep 12, 1978",0,-2.75,-1.25,-0.5,0.25,0,4,1,17-10-0 (2 NC),0,0.20833333333333331,Hector Ramirez,205 lbs.,"6' 0""",--,"Mar 28, 1976",0,1,-2,0,0.0,0,1,0,10-6-1,0,0.3484848484848485,win,KO/TKO,2,2:36
5088,UFC 71: Liddell vs Jackson,"May. 26, 2007",James Irvin,205 lbs.,"6' 2""","75""","Sep 12, 1978",0.2,-5.4,-1.6,-0.6,0.4,1,5,2,17-10-0 (2 NC),0,0.16666666666666666,Thiago Silva,205 lbs.,"6' 2""","74""","Nov 12, 1982",0.16666666666666666,11,0.16666666666666666,-0.5,1.0,6,6,6,19-6-0 (2 NC),0,0.3484848484848485,loss,KO/TKO,1,1:06
5089,UFC 79: Nemesis,"Dec. 29, 2007",James Irvin,205 lbs.,"6' 2""","75""","Sep 12, 1978",0.16666666666666666,-4.166666666666667,-1.5,-0.3333333333333333,0.3333333333333333,0,6,2,17-10-0 (2 NC),0,0.3055555555555555,Luiz Cane,,,,,,,,,,,,,,,,win,DQ,1,1:51
5090,UFC: Silva vs Irvin,"Jul. 19, 2008",James Irvin,205 lbs.,"6' 2""","75""","Sep 12, 1978",0.25,-3.25,-1.25,-0.25,0.5,2,8,4,17-10-0 (2 NC),0,0.3125,Anderson Silva,185 lbs.,"6' 2""","77""","Apr 14, 1975",0.5833333333333334,16.291666666666668,-0.5416666666666666,0.5416666666666666,0.8333333333333334,7,24,20,34-11-0 (1 NC),4,0.3484848484848485,loss,KO/TKO,1,1:01
5091,UFC Live: Vera vs Jones,"Mar. 21, 2010",James Irvin,205 lbs.,"6' 2""","75""","Sep 12, 1978",0.1111111111111111,-4.333333333333333,-1.1111111111111112,-0.2222222222222222,0.4444444444444444,0,9,4,17-10-0 (2 NC),0,0.3703703703703704,Alessio Sakara,185 lbs.,"6' 0""","72""","Sep 02, 1981",-0.1,9.1,0.3,-0.2,0.5,2,10,5,19-11-0 (2 NC),0,0.3484848484848485,loss,KO/TKO,1,3:01
5092,UFC Live: Jones vs Matyushenko,"Aug. 01, 2010",James Irvin,205 lbs.,"6' 2""","75""","Sep 12, 1978",0,-4.6,-1,-0.2,0.4,0,10,4,17-10-0 (2 NC),0,0.38333333333333336,Igor Pokrajac,205 lbs.,"6' 0""","74""","Jan 02, 1979",1,-12,-3,-1,0.0,0,2,0,28-13-0 (1 NC),0,0.3484848484848485,loss,SUB,1,2:29
5093,PRIDE Bushido 12,"Aug. 27, 2006",Mitsuhiro Ishida,154 lbs.,"5' 6""",--,"Dec 29, 1978",0,13,2.5,-1,1.0,2,2,2,20-8-1,0,0.375,Cristiano Marcello,,,,,,,,,,,,,,,,win,U-DEC,2,5:00
5094,PRIDE Bushido 13,"Nov. 05, 2006",Mitsuhiro Ishida,154 lbs.,"5' 6""",--,"Dec 29, 1978",0,19,2.6666666666666665,-1.6666666666666667,1.0,3,3,3,20-8-1,0,0.25,David Bielkheden,,,,,,,,,,,,,,,,win,U-DEC,2,5:00
5095,Yarrenoka! - New Year's Eve 2007,"Dec. 31, 2007",Mitsuhiro Ishida,154 lbs.,"5' 6""",--,"Dec 29, 1978",-0.2,9.8,2.2,-0.8,0.8,0,5,4,20-8-1,0,0.32142857142857145,Gilbert Melendez,145 lbs.,"5' 9""","73""","Apr 12, 1982",0.2857142857142857,39.42857142857143,1.1428571428571428,-0.5714285714285714,1.0,7,7,7,22-8-0,2,0.4457482993197278,win,U-DEC,2,5:00
5096,DREAM 1: Lightweight Grand Prix 2008 1st Round,"Mar. 15, 2008",Mitsuhiro Ishida,154 lbs.,"5' 6""",--,"Dec 29, 1978",-0.16666666666666666,7.166666666666667,2.5,-0.5,0.8333333333333334,1,6,5,20-8-1,0,0.43452380952380953,Bu-Kyung Jung,154 lbs.,"5' 7""",--,"May 26, 1978",0,-21,1,-4,0.0,0,1,0,0-4-0,0,0.4457482993197278,win,U-DEC,2,5:00
5097,DREAM 3: Lightweight Grand Prix 2008 2nd Round,"May. 11, 2008",Mitsuhiro Ishida,154 lbs.,"5' 6""",--,"Dec 29, 1978",-0.14285714285714285,9.428571428571429,3,-0.7142857142857143,0.8571428571428571,2,7,6,20-8-1,0,0.37244897959183676,Caol Uno,155 lbs.,"5' 7""","70""","May 08, 1975",-0.2857142857142857,6.142857142857143,0.42857142857142855,-0.7142857142857143,0.42857142857142855,0,7,3,33-19-5,2,0.4457482993197278,loss,SUB,2,1:39
5098,Strikeforce - At the Mansion 2,"Sep. 20, 2008",Mitsuhiro Ishida,154 lbs.,"5' 6""",--,"Dec 29, 1978",-0.125,6.625,2.875,-0.75,0.75,0,8,6,20-8-1,0,0.3794642857142857,Justin Wilcox,,,,,,,,,,,,,,,,win,SUB,1,1:21
5099,DREAM 7: Featherweight Grand Prix 2009 1st Round,"Mar. 08, 2009",Mitsuhiro Ishida,154 lbs.,"5' 6""",--,"Dec 29, 1978",-0.1111111111111111,6,2.5555555555555554,-0.5555555555555556,0.7777777777777778,1,9,7,20-8-1,0,0.33730158730158727,Daisuke Nakamura,154 lbs.,"5' 7""",--,"Jun 10, 1980",0.4,-0.6,-0.8,2,0.8,4,5,4,28-19-1,0,0.4457482993197278,win,U-DEC,2,5:00
5100,Strikeforce - Carano vs. Cyborg,"Aug. 15, 2009",Mitsuhiro Ishida,154 lbs.,"5' 6""",--,"Dec 29, 1978",-0.1,6.6,2.8,-0.7,0.8,2,10,8,20-8-1,0,0.38357142857142856,Gilbert Melendez,145 lbs.,"5' 9""","73""","Apr 12, 1982",0.18181818181818182,25.545454545454547,0.18181818181818182,-0.5454545454545454,0.8181818181818182,1,11,9,22-8-0,4,0.4457482993197278,loss,KO/TKO,3,3:56
5101,DREAM 16,"Sep. 25, 2010",Mitsuhiro Ishida,154 lbs.,"5' 6""",--,"Dec 29, 1978",-0.16666666666666666,3.3333333333333335,2.75,-0.75,0.75,1,12,9,20-8-1,1,0.4307539682539682,Akiyo Nishiura,139 lbs.,"5' 8""",--,"Aug 08, 1983",0.5,2,-3.5,-2.5,0.5,1,2,1,13-8-1,0,0.4457482993197278,win,S-DEC,2,5:00
